2,7,763.50,583.81,910.72,716.13,1,-1,-1,-1
2,6,988.27,233.53,1057.45,277.04,1,-1,-1,-1
2,5,1178.05,161.65,1210.17,187.86,1,-1,-1,-1
2,4,866.59,533.25,1029.73,661.62,1,-1,-1,-1
2,3,978.65,432.73,1108.28,521.95,1,-1,-1,-1
2,2,914.26,268.21,979.92,316.77,1,-1,-1,-1
2,1,1126.07,187.62,1175.42,224.50,1,-1,-1,-1
3,40,354.15,850.18,525.89,1046.55,1,-1,-1,-1
3,39,358.29,849.34,530.26,1049.79,1,-1,-1,-1
3,38,738.86,316.43,839.69,489.37,1,-1,-1,-1
3,37,476.51,341.89,627.84,471.49,1,-1,-1,-1
3,36,765.82,580.68,910.07,721.08,1,-1,-1,-1
3,35,866.46,539.43,1028.62,657.55,1,-1,-1,-1
3,34,693.88,489.52,788.23,600.73,1,-1,-1,-1
3,33,692.94,491.43,786.38,604.49,1,-1,-1,-1
3,32,743.83,326.84,842.76,483.91,1,-1,-1,-1
3,31,341.67,240.43,485.40,383.10,1,-1,-1,-1
3,30,1031.42,563.89,1084.06,622.74,1,-1,-1,-1
3,28,865.58,427.58,921.07,472.24,1,-1,-1,-1
3,26,1609.41,96.97,1633.82,119.66,1,-1,-1,-1
3,22,1650.21,146.76,1682.80,170.84,1,-1,-1,-1
3,20,1595.55,86.69,1625.33,109.35,1,-1,-1,-1
3,18,692.66,490.49,788.93,603.07,1,-1,-1,-1
3,17,854.86,343.19,922.31,437.01,1,-1,-1,-1
3,16,358.92,852.78,523.80,1048.41,1,-1,-1,-1
3,15,890.83,449.93,1013.53,547.66,1,-1,-1,-1
3,14,854.21,292.43,926.73,346.50,1,-1,-1,-1
3,13,1644.23,92.07,1670.01,116.41,1,-1,-1,-1
3,12,780.59,471.77,882.79,562.34,1,-1,-1,-1
3,11,477.18,345.28,626.51,470.31,1,-1,-1,-1
3,10,1603.11,92.08,1630.91,115.37,1,-1,-1,-1
3,9,457.55,307.94,510.18,351.50,1,-1,-1,-1
3,8,1594.55,122.83,1621.09,143.96,1,-1,-1,-1
3,7,763.56,583.78,910.78,716.08,1,-1,-1,-1
3,6,988.37,233.43,1057.46,276.89,1,-1,-1,-1
3,5,1177.37,161.85,1208.80,187.94,1,-1,-1,-1
3,4,866.48,533.69,1029.09,661.44,1,-1,-1,-1
3,3,979.64,433.81,1109.12,522.01,1,-1,-1,-1
3,2,914.27,268.21,979.92,316.77,1,-1,-1,-1
3,1,1124.24,188.67,1173.75,225.65,1,-1,-1,-1
4,41,442.71,279.20,513.09,352.13,1,-1,-1,-1
4,40,354.09,850.23,525.82,1046.50,1,-1,-1,-1
4,39,358.25,849.44,530.15,1049.76,1,-1,-1,-1
4,38,739.09,316.54,839.85,489.35,1,-1,-1,-1
4,37,465.41,345.09,613.79,476.19,1,-1,-1,-1
4,36,765.81,580.74,909.88,721.11,1,-1,-1,-1
4,35,863.29,538.33,1027.17,658.97,1,-1,-1,-1
4,34,693.88,489.53,788.22,600.78,1,-1,-1,-1
4,33,693.00,491.48,786.52,604.56,1,-1,-1,-1
4,32,743.88,326.91,842.78,483.82,1,-1,-1,-1
4,31,341.62,240.55,485.20,383.01,1,-1,-1,-1
4,30,1030.03,561.59,1085.63,623.72,1,-1,-1,-1
4,28,867.01,430.85,920.88,473.40,1,-1,-1,-1
4,22,1650.14,146.80,1682.52,170.85,1,-1,-1,-1
4,20,1596.79,87.83,1628.42,111.63,1,-1,-1,-1
4,18,692.73,490.52,788.93,603.08,1,-1,-1,-1
4,17,854.81,343.19,922.13,436.72,1,-1,-1,-1
4,16,359.14,852.94,523.81,1048.35,1,-1,-1,-1
4,15,890.41,449.52,1013.80,547.45,1,-1,-1,-1
4,14,852.32,291.60,925.73,346.58,1,-1,-1,-1
4,13,1644.70,93.33,1669.90,116.82,1,-1,-1,-1
4,12,780.52,471.82,882.64,562.30,1,-1,-1,-1
4,11,465.55,346.48,610.44,472.84,1,-1,-1,-1
4,10,1605.24,93.00,1632.50,115.50,1,-1,-1,-1
4,9,456.62,307.07,510.01,351.36,1,-1,-1,-1
4,8,1594.60,122.27,1620.97,143.34,1,-1,-1,-1
4,7,763.67,583.86,910.60,716.10,1,-1,-1,-1
4,6,988.45,233.91,1056.94,277.01,1,-1,-1,-1
4,5,1177.39,162.33,1208.24,188.46,1,-1,-1,-1
4,4,866.29,533.71,1028.19,661.06,1,-1,-1,-1
4,3,979.80,434.34,1109.38,521.87,1,-1,-1,-1
4,2,914.13,268.22,979.91,316.85,1,-1,-1,-1
4,1,1122.97,190.36,1170.42,226.06,1,-1,-1,-1
5,41,443.09,278.58,513.77,351.94,1,-1,-1,-1
5,40,354.18,850.42,525.99,1046.50,1,-1,-1,-1
5,39,358.27,849.74,530.14,1049.85,1,-1,-1,-1
5,38,741.16,320.03,843.11,489.51,1,-1,-1,-1
5,37,449.99,352.55,602.03,486.29,1,-1,-1,-1
5,36,765.53,581.42,911.43,722.16,1,-1,-1,-1
5,35,862.81,537.63,1026.88,659.84,1,-1,-1,-1
5,34,693.79,489.57,788.31,600.90,1,-1,-1,-1
5,33,692.88,491.37,786.49,604.51,1,-1,-1,-1
5,32,744.32,326.17,844.48,483.94,1,-1,-1,-1
5,31,342.51,241.00,484.89,382.34,1,-1,-1,-1
5,30,1033.68,568.89,1088.10,628.88,1,-1,-1,-1
5,28,867.49,432.05,920.57,473.27,1,-1,-1,-1
5,22,1648.83,147.17,1681.74,171.03,1,-1,-1,-1
5,20,1596.55,87.68,1629.38,112.17,1,-1,-1,-1
5,18,692.69,490.59,789.01,603.31,1,-1,-1,-1
5,17,854.99,343.19,922.23,436.64,1,-1,-1,-1
5,16,359.17,853.07,523.67,1048.33,1,-1,-1,-1
5,15,890.77,449.41,1014.13,547.27,1,-1,-1,-1
5,14,851.78,291.28,925.83,346.75,1,-1,-1,-1
5,13,1644.93,94.17,1669.76,117.00,1,-1,-1,-1
5,12,780.61,472.15,882.59,562.55,1,-1,-1,-1
5,11,452.17,352.00,597.80,481.96,1,-1,-1,-1
5,10,1605.95,93.34,1632.92,115.50,1,-1,-1,-1
5,9,456.42,306.84,510.32,351.64,1,-1,-1,-1
5,8,1594.49,122.06,1621.16,143.91,1,-1,-1,-1
5,7,764.09,583.78,910.80,716.25,1,-1,-1,-1
5,6,988.64,234.04,1056.73,277.01,1,-1,-1,-1
5,5,1177.62,163.74,1207.66,189.85,1,-1,-1,-1
5,4,866.72,533.58,1028.15,660.96,1,-1,-1,-1
5,3,978.71,433.55,1108.81,521.86,1,-1,-1,-1
5,2,914.12,268.12,980.09,316.68,1,-1,-1,-1
5,1,1121.07,191.82,1168.25,227.59,1,-1,-1,-1
6,42,1598.28,112.29,1628.41,136.97,1,-1,-1,-1
6,39,358.14,849.61,530.16,1049.76,1,-1,-1,-1
6,38,741.68,321.48,844.74,488.87,1,-1,-1,-1
6,37,439.40,355.70,593.41,491.52,1,-1,-1,-1
6,36,765.14,581.63,911.76,722.07,1,-1,-1,-1
6,35,861.53,537.03,1026.65,660.43,1,-1,-1,-1
6,34,693.67,489.54,788.29,600.93,1,-1,-1,-1
6,32,744.40,325.72,845.46,483.89,1,-1,-1,-1
6,31,342.22,240.86,484.42,382.04,1,-1,-1,-1
6,30,1035.08,564.40,1091.41,628.41,1,-1,-1,-1
6,28,867.87,432.44,920.91,472.94,1,-1,-1,-1
6,23,1634.92,87.82,1659.47,111.74,1,-1,-1,-1
6,22,1648.17,146.99,1682.30,170.91,1,-1,-1,-1
6,20,1596.15,87.57,1629.89,112.24,1,-1,-1,-1
6,18,692.57,490.49,789.00,603.32,1,-1,-1,-1
6,17,855.27,343.43,922.41,437.44,1,-1,-1,-1
6,16,359.48,853.25,523.82,1048.35,1,-1,-1,-1
6,15,890.82,449.74,1013.91,547.03,1,-1,-1,-1
6,14,851.73,291.05,925.86,346.33,1,-1,-1,-1
6,13,1644.14,91.53,1669.97,116.02,1,-1,-1,-1
6,12,780.53,472.19,882.41,562.60,1,-1,-1,-1
6,11,441.61,352.83,590.67,487.76,1,-1,-1,-1
6,10,1606.13,93.43,1633.03,115.52,1,-1,-1,-1
6,9,453.13,302.31,510.54,350.65,1,-1,-1,-1
6,8,1594.65,121.86,1621.17,143.98,1,-1,-1,-1
6,7,763.60,583.79,910.70,716.56,1,-1,-1,-1
6,6,988.81,234.00,1056.66,276.95,1,-1,-1,-1
6,5,1177.45,164.92,1206.04,190.69,1,-1,-1,-1
6,4,867.17,536.41,1023.18,664.02,1,-1,-1,-1
6,3,978.94,434.08,1109.30,521.88,1,-1,-1,-1
6,2,914.12,268.06,980.18,316.60,1,-1,-1,-1
6,1,1119.64,193.12,1165.79,228.44,1,-1,-1,-1
7,43,1649.23,142.66,1717.49,170.04,1,-1,-1,-1
7,42,1601.73,101.79,1631.99,129.40,1,-1,-1,-1
7,39,358.30,850.04,530.46,1049.90,1,-1,-1,-1
7,38,741.30,323.40,843.72,490.83,1,-1,-1,-1
7,37,430.17,359.47,585.16,496.37,1,-1,-1,-1
7,36,764.96,581.10,911.00,722.11,1,-1,-1,-1
7,35,860.78,536.71,1026.42,660.53,1,-1,-1,-1
7,34,693.21,489.20,788.18,600.97,1,-1,-1,-1
7,32,744.25,325.71,846.34,484.33,1,-1,-1,-1
7,31,343.51,241.49,485.36,382.04,1,-1,-1,-1
7,30,1035.47,563.24,1092.67,629.66,1,-1,-1,-1
7,28,867.93,432.60,921.22,472.95,1,-1,-1,-1
7,23,1637.36,87.37,1662.25,112.18,1,-1,-1,-1
7,22,1647.59,146.91,1682.74,170.80,1,-1,-1,-1
7,20,1596.18,87.58,1630.48,112.12,1,-1,-1,-1
7,18,692.30,490.22,788.91,603.31,1,-1,-1,-1
7,17,855.06,343.20,922.67,438.05,1,-1,-1,-1
7,16,359.38,853.27,523.77,1048.30,1,-1,-1,-1
7,15,890.25,449.06,1014.65,547.91,1,-1,-1,-1
7,14,852.35,291.52,925.88,344.84,1,-1,-1,-1
7,13,1644.39,92.96,1670.11,116.75,1,-1,-1,-1
7,12,780.54,472.40,882.11,562.61,1,-1,-1,-1
7,11,431.64,356.40,582.88,493.25,1,-1,-1,-1
7,10,1605.99,93.66,1632.61,115.61,1,-1,-1,-1
7,9,451.85,301.06,510.88,350.88,1,-1,-1,-1
7,8,1594.74,121.90,1621.01,144.21,1,-1,-1,-1
7,7,764.88,585.75,913.47,720.20,1,-1,-1,-1
7,6,988.89,234.03,1056.48,276.94,1,-1,-1,-1
7,5,1177.20,165.36,1204.72,190.79,1,-1,-1,-1
7,4,866.49,534.96,1022.50,660.49,1,-1,-1,-1
7,3,979.00,434.27,1109.65,521.72,1,-1,-1,-1
7,2,912.88,267.87,979.09,316.49,1,-1,-1,-1
7,1,1118.60,193.99,1163.95,228.77,1,-1,-1,-1
8,45,596.35,293.73,672.57,344.46,1,-1,-1,-1
8,43,1648.55,141.62,1720.84,170.11,1,-1,-1,-1
8,42,1603.92,100.57,1632.73,127.14,1,-1,-1,-1
8,39,356.93,849.71,528.50,1048.27,1,-1,-1,-1
8,38,741.43,323.90,843.46,491.39,1,-1,-1,-1
8,37,420.14,364.61,574.74,502.35,1,-1,-1,-1
8,36,765.25,580.94,911.12,722.81,1,-1,-1,-1
8,35,860.63,536.60,1025.55,660.37,1,-1,-1,-1
8,34,693.08,489.25,788.23,601.10,1,-1,-1,-1
8,32,744.16,325.47,846.84,484.13,1,-1,-1,-1
8,31,343.46,241.44,485.48,381.59,1,-1,-1,-1
8,30,1038.23,561.25,1095.54,630.16,1,-1,-1,-1
8,28,867.82,432.59,921.47,473.00,1,-1,-1,-1
8,22,1646.60,145.44,1680.49,168.72,1,-1,-1,-1
8,20,1596.34,87.22,1631.34,112.01,1,-1,-1,-1
8,18,692.16,490.17,788.95,603.40,1,-1,-1,-1
8,17,854.94,342.95,922.69,438.58,1,-1,-1,-1
8,16,359.22,853.21,523.80,1048.28,1,-1,-1,-1
8,15,888.84,449.09,1014.69,549.55,1,-1,-1,-1
8,14,851.86,291.13,925.59,344.88,1,-1,-1,-1
8,13,1643.57,91.00,1670.29,115.95,1,-1,-1,-1
8,12,780.74,472.73,882.06,562.65,1,-1,-1,-1
8,11,421.20,364.19,573.39,500.47,1,-1,-1,-1
8,10,1606.09,93.53,1632.41,115.47,1,-1,-1,-1
8,9,451.94,301.49,511.37,351.51,1,-1,-1,-1
8,8,1594.85,121.39,1621.14,144.07,1,-1,-1,-1
8,7,765.11,586.25,915.06,722.02,1,-1,-1,-1
8,6,988.81,234.64,1056.33,277.28,1,-1,-1,-1
8,4,867.53,534.39,1024.55,660.87,1,-1,-1,-1
8,3,979.06,434.34,1109.91,521.46,1,-1,-1,-1
8,2,913.41,267.94,979.71,316.57,1,-1,-1,-1
8,1,1118.77,195.07,1163.97,229.78,1,-1,-1,-1
9,48,429.53,350.25,482.73,384.65,1,-1,-1,-1
9,45,596.13,293.34,670.65,343.41,1,-1,-1,-1
9,43,1647.98,143.31,1719.46,170.64,1,-1,-1,-1
9,42,1604.67,100.14,1632.79,126.35,1,-1,-1,-1
9,40,354.42,851.74,525.85,1046.18,1,-1,-1,-1
9,39,356.50,849.78,527.72,1047.49,1,-1,-1,-1
9,38,741.47,324.16,843.11,491.61,1,-1,-1,-1
9,37,409.23,368.87,565.97,507.30,1,-1,-1,-1
9,36,765.41,580.74,911.10,723.19,1,-1,-1,-1
9,35,860.75,536.57,1025.74,660.19,1,-1,-1,-1
9,34,693.03,489.28,788.28,601.15,1,-1,-1,-1
9,33,692.33,491.55,786.27,604.83,1,-1,-1,-1
9,32,743.94,325.49,846.85,484.02,1,-1,-1,-1
9,31,343.35,241.25,485.56,381.24,1,-1,-1,-1
9,30,1036.88,560.19,1096.49,632.75,1,-1,-1,-1
9,28,867.79,432.62,921.72,473.03,1,-1,-1,-1
9,22,1646.63,144.89,1680.83,168.27,1,-1,-1,-1
9,20,1603.81,88.00,1636.04,112.37,1,-1,-1,-1
9,18,692.09,490.14,788.99,603.46,1,-1,-1,-1
9,17,854.76,342.82,922.73,439.25,1,-1,-1,-1
9,16,359.13,853.19,523.85,1048.28,1,-1,-1,-1
9,15,889.74,449.74,1015.22,550.02,1,-1,-1,-1
9,14,852.96,291.74,926.52,345.25,1,-1,-1,-1
9,13,1642.97,89.04,1670.57,115.51,1,-1,-1,-1
9,12,780.88,472.86,882.06,562.65,1,-1,-1,-1
9,11,409.71,369.40,563.10,505.55,1,-1,-1,-1
9,10,1603.08,92.70,1630.66,115.60,1,-1,-1,-1
9,9,452.30,302.39,511.63,352.00,1,-1,-1,-1
9,8,1594.94,120.72,1621.31,143.92,1,-1,-1,-1
9,7,765.02,586.27,915.78,722.81,1,-1,-1,-1
9,6,988.42,234.88,1056.27,277.48,1,-1,-1,-1
9,4,865.66,534.51,1023.07,660.22,1,-1,-1,-1
9,3,978.98,434.39,1109.99,521.37,1,-1,-1,-1
9,2,912.46,267.90,978.82,316.53,1,-1,-1,-1
9,1,1118.21,195.07,1162.91,229.71,1,-1,-1,-1
10,48,429.41,350.43,482.36,384.37,1,-1,-1,-1
10,47,1595.45,73.38,1635.56,98.22,1,-1,-1,-1
10,45,596.49,293.27,672.05,344.64,1,-1,-1,-1
10,43,1647.45,142.36,1720.86,169.90,1,-1,-1,-1
10,42,1604.89,100.28,1632.62,126.51,1,-1,-1,-1
10,40,354.47,851.92,525.80,1046.06,1,-1,-1,-1
10,39,356.38,849.92,527.41,1047.09,1,-1,-1,-1
10,38,740.97,322.91,843.86,487.62,1,-1,-1,-1
10,37,397.56,372.03,554.60,515.38,1,-1,-1,-1
10,36,765.50,580.56,911.03,723.40,1,-1,-1,-1
10,35,860.80,536.51,1025.52,660.04,1,-1,-1,-1
10,34,693.01,489.30,788.29,601.22,1,-1,-1,-1
10,33,692.32,491.67,786.36,604.91,1,-1,-1,-1
10,32,743.93,325.37,847.18,483.90,1,-1,-1,-1
10,31,343.24,241.35,485.72,381.04,1,-1,-1,-1
10,30,1037.22,559.44,1099.12,634.72,1,-1,-1,-1
10,28,867.63,432.49,921.77,473.00,1,-1,-1,-1
10,22,1645.22,144.79,1678.39,167.58,1,-1,-1,-1
10,20,1599.24,87.22,1632.82,112.32,1,-1,-1,-1
10,18,692.04,490.18,789.02,603.65,1,-1,-1,-1
10,17,854.71,342.62,922.75,439.53,1,-1,-1,-1
10,16,359.08,853.18,523.88,1048.27,1,-1,-1,-1
10,15,891.67,451.03,1015.72,550.48,1,-1,-1,-1
10,14,853.47,291.98,926.88,345.26,1,-1,-1,-1
10,13,1642.95,89.57,1671.25,116.15,1,-1,-1,-1
10,12,780.96,472.92,882.05,562.62,1,-1,-1,-1
10,11,396.02,375.71,551.89,514.39,1,-1,-1,-1
10,10,1604.59,93.13,1631.57,115.96,1,-1,-1,-1
10,9,452.74,303.04,511.77,352.21,1,-1,-1,-1
10,8,1595.53,120.71,1621.34,143.29,1,-1,-1,-1
10,7,764.87,586.12,916.12,723.17,1,-1,-1,-1
10,6,988.19,235.16,1056.27,277.65,1,-1,-1,-1
10,4,866.57,534.83,1022.61,659.62,1,-1,-1,-1
10,3,978.80,434.46,1110.08,521.33,1,-1,-1,-1
10,2,912.08,267.89,978.48,316.53,1,-1,-1,-1
10,1,1117.33,195.95,1161.67,230.60,1,-1,-1,-1
11,52,854.32,343.78,922.36,459.34,1,-1,-1,-1
11,48,430.00,351.21,482.51,384.70,1,-1,-1,-1
11,47,1596.34,73.01,1635.35,97.63,1,-1,-1,-1
11,45,596.55,293.07,672.60,345.18,1,-1,-1,-1
11,43,1646.65,142.09,1722.12,169.82,1,-1,-1,-1
11,42,1605.29,99.74,1632.38,125.64,1,-1,-1,-1
11,40,354.50,852.03,525.77,1045.97,1,-1,-1,-1
11,39,356.38,850.07,527.29,1046.87,1,-1,-1,-1
11,38,741.05,324.04,843.37,489.65,1,-1,-1,-1
11,37,387.51,374.35,543.50,525.41,1,-1,-1,-1
11,36,765.57,580.45,910.99,723.57,1,-1,-1,-1
11,35,860.90,536.60,1025.15,660.10,1,-1,-1,-1
11,34,693.03,489.31,788.34,601.23,1,-1,-1,-1
11,33,692.31,491.77,786.47,604.97,1,-1,-1,-1
11,32,743.77,325.40,847.13,483.85,1,-1,-1,-1
11,31,343.51,241.46,486.16,380.88,1,-1,-1,-1
11,30,1038.55,559.78,1102.70,637.02,1,-1,-1,-1
11,28,867.47,432.42,921.79,473.03,1,-1,-1,-1
11,22,1644.67,145.93,1678.02,168.47,1,-1,-1,-1
11,20,1597.84,86.98,1632.08,112.45,1,-1,-1,-1
11,18,692.02,490.14,789.08,603.68,1,-1,-1,-1
11,17,854.71,342.46,922.79,439.56,1,-1,-1,-1
11,16,359.04,853.17,523.91,1048.27,1,-1,-1,-1
11,15,894.94,453.00,1016.33,550.72,1,-1,-1,-1
11,14,853.62,292.15,926.97,345.35,1,-1,-1,-1
11,13,1642.93,89.67,1671.73,116.26,1,-1,-1,-1
11,12,780.76,469.79,882.55,561.45,1,-1,-1,-1
11,11,384.10,380.47,541.19,520.91,1,-1,-1,-1
11,10,1605.41,93.25,1631.70,115.91,1,-1,-1,-1
11,9,453.50,303.80,511.94,352.31,1,-1,-1,-1
11,8,1595.74,120.07,1621.69,142.82,1,-1,-1,-1
11,7,764.74,586.00,916.29,723.34,1,-1,-1,-1
11,6,988.29,234.34,1057.06,277.06,1,-1,-1,-1
11,4,865.65,534.71,1021.66,659.07,1,-1,-1,-1
11,3,978.74,434.49,1110.19,521.28,1,-1,-1,-1
11,2,911.90,267.97,978.32,316.55,1,-1,-1,-1
11,1,1116.77,197.09,1161.20,232.32,1,-1,-1,-1
12,52,854.41,343.60,922.26,458.35,1,-1,-1,-1
12,48,430.56,351.59,482.10,383.95,1,-1,-1,-1
12,47,1595.00,72.79,1633.85,97.72,1,-1,-1,-1
12,45,596.61,292.81,672.45,345.07,1,-1,-1,-1
12,43,1644.56,142.46,1718.13,169.58,1,-1,-1,-1
12,42,1605.42,99.02,1631.98,124.68,1,-1,-1,-1
12,40,354.65,852.15,526.04,1046.13,1,-1,-1,-1
12,39,356.50,850.06,527.38,1046.81,1,-1,-1,-1
12,38,740.89,324.31,842.55,490.29,1,-1,-1,-1
12,36,765.51,580.40,910.68,723.79,1,-1,-1,-1
12,35,862.15,536.88,1024.65,660.35,1,-1,-1,-1
12,34,693.15,489.17,788.49,601.06,1,-1,-1,-1
12,33,692.04,493.61,786.81,603.91,1,-1,-1,-1
12,32,743.29,325.62,846.29,483.88,1,-1,-1,-1
12,31,343.42,241.29,486.08,380.34,1,-1,-1,-1
12,30,1040.32,559.86,1106.29,638.35,1,-1,-1,-1
12,28,867.30,432.36,921.87,473.00,1,-1,-1,-1
12,22,1643.85,146.68,1677.43,168.93,1,-1,-1,-1
